brawler,inc_trophies,power,brawler_trophies,usage,win,usage_rate,win_rate,positive_inc_trophies
8-bit,1.3773584905660377,9.95754716981132,763.2688679245283,212,104,0.001601414078846982,0.49056603773584906,0.49056603773584906
amber,0.4485294117647059,9.840073529411764,753.4908088235294,544,228,0.004109288957041312,0.41911764705882354,0.41911764705882354
barley,2.6312837973162426,9.979371119567395,861.0544762667735,4993,2931,0.03771632309284425,0.5870218305627879,0.5870218305627879
bea,2.4468355894943885,9.974430174707855,888.9015388175402,8643,4951,0.06528783907299275,0.5728335068841838,0.5728335068841838
belle,3.0339059674502713,9.922242314647377,883.4674502712477,2212,1367,0.016709094067969454,0.6179927667269439,0.6179927667269439
bibi,1.0282015718908923,9.923023578363384,797.752427184466,4326,2006,0.0326779118164719,0.4637078132223763,0.4637078132223763
bo,2.752147239263804,9.961963190184049,833.3337423312884,815,486,0.006156379595567407,0.596319018404908,0.596319018404908
brock,-0.057103064066852366,9.912256267409472,755.7799442896936,718,273,0.005423657116094967,0.3802228412256267,0.3802228412256267
bull,1.528415300546448,9.922950819672131,791.8754098360656,1830,919,0.01382352719004706,0.5021857923497268,0.5021857923497268
buzz,2.5325127728750583,9.728286112401301,766.0016256386438,4306,2495,0.03252683501658068,0.5794240594519275,0.5794240594519275
byron,1.8606658446362516,9.934648581997534,807.4882860665845,811,428,0.006126164235589162,0.5277435265104808,0.5277435265104808
carl,0.5042340261739799,9.931485758275597,793.217090069284,1299,550,0.009812438152935045,0.42340261739799845,0.42340261739799845
colette,0.806841046277666,9.956740442655935,768.6881287726358,994,444,0.007508516954593868,0.44668008048289737,0.44668008048289737
colonel-ruffs,2.056420233463035,9.92704280155642,810.1527237354086,1028,558,0.00776534751440895,0.5428015564202334,0.5428015564202334
colt,0.44847837693539777,9.966097170315003,774.1833956219969,3746,1570,0.028296684619626387,0.4191137213027229,0.4191137213027229
crow,0.5465444287729196,9.912552891396333,762.3913963328632,1418,605,0.01071134511228783,0.42665726375176305,0.42665726375176305
darryl,1.1835594573024741,9.919393455706304,791.440542697526,1253,596,0.009464961513185228,0.475658419792498,0.475658419792498
dynamike,1.5615799446144878,9.942282466112811,819.2352426759948,6861,3463,0.05182689620268464,0.5047369188164991,0.5047369188164991
edgar,0.5486961149547632,9.838211814795104,759.1255987227248,1879,802,0.014193665349780562,0.4268227780734433,0.4268227780734433
el-primo,0.767664799655321,9.88797931925894,814.6838647134856,9284,4119,0.07012985050950651,0.4436665230504093,0.4436665230504093
